@relation unknow
@attribute at1 real [0.0, 100.0]
@attribute at2 real [0.0, 100.0]
@attribute at3 real [0.0, 100.0]
@attribute at4 real [0.0, 100.0]
@attribute at5 real [0.0, 100.0]
@attribute at6 real [0.0, 100.0]
@attribute at7 real [0.0, 100.0]
@attribute at8 real [0.0, 100.0]
@attribute at9 real [0.0, 100.0]
@attribute at10 real [0.0, 100.0]
@attribute at11 real [0.0, 100.0]
@attribute at12 real [0.0, 100.0]
@attribute at13 real [0.0, 100.0]
@attribute at14 real [0.0, 100.0]
@attribute at15 real [0.0, 100.0]
@attribute at16 real [0.0, 100.0]
@attribute class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs at1, at2, at3, at4, at5, at6, at7, at8, at9, at10, at11, at12, at13, at14, at15, at16
@outputs class
@data
0.0, 81.0, 29.0, 100.0, 64.0, 82.0, 67.0, 40.0, 50.0, 0.0, 23.0, 32.0, 60.0, 43.0, 100.0, 51.0, 7
62.0, 93.0, 16.0, 74.0, 0.0, 35.0, 21.0, 0.0, 77.0, 7.0, 100.0, 43.0, 83.0, 81.0, 33.0, 100.0, 0
40.0, 92.0, 77.0, 100.0, 90.0, 85.0, 75.0, 56.0, 100.0, 29.0, 79.0, 6.0, 40.0, 1.0, 0.0, 0.0, 3
15.0, 100.0, 2.0, 79.0, 0.0, 57.0, 48.0, 49.0, 100.0, 56.0, 97.0, 43.0, 87.0, 21.0, 98.0, 0.0, 4
26.0, 94.0, 67.0, 100.0, 100.0, 89.0, 66.0, 68.0, 92.0, 39.0, 84.0, 14.0, 41.0, 7.0, 0.0, 0.0, 3
0.0, 76.0, 47.0, 71.0, 96.0, 96.0, 28.0, 100.0, 17.0, 77.0, 90.0, 74.0, 100.0, 37.0, 100.0, 0.0, 9
14.0, 78.0, 7.0, 33.0, 40.0, 0.0, 84.0, 15.0, 100.0, 61.0, 72.0, 100.0, 26.0, 100.0, 0.0, 60.0, 0
100.0, 97.0, 73.0, 100.0, 34.0, 88.0, 38.0, 59.0, 83.0, 50.0, 85.0, 18.0, 45.0, 0.0, 0.0, 3.0, 5
0.0, 83.0, 34.0, 100.0, 49.0, 68.0, 28.0, 30.0, 0.0, 1.0, 25.0, 0.0, 62.0, 7.0, 100.0, 7.0, 2
100.0, 100.0, 65.0, 78.0, 29.0, 57.0, 0.0, 34.0, 57.0, 39.0, 77.0, 51.0, 58.0, 26.0, 51.0, 0.0, 4
8.0, 98.0, 53.0, 100.0, 69.0, 63.0, 50.0, 24.0, 46.0, 0.0, 100.0, 19.0, 58.0, 37.0, 0.0, 46.0, 7
5.0, 96.0, 66.0, 100.0, 72.0, 65.0, 54.0, 24.0, 31.0, 0.0, 0.0, 38.0, 41.0, 53.0, 100.0, 51.0, 7
8.0, 95.0, 97.0, 100.0, 43.0, 94.0, 2.0, 69.0, 47.0, 64.0, 100.0, 38.0, 72.0, 0.0, 0.0, 19.0, 5
0.0, 87.0, 52.0, 100.0, 96.0, 82.0, 45.0, 58.0, 39.0, 42.0, 100.0, 28.0, 73.0, 4.0, 8.0, 0.0, 3
76.0, 100.0, 0.0, 90.0, 48.0, 62.0, 93.0, 29.0, 54.0, 0.0, 13.0, 27.0, 44.0, 64.0, 100.0, 94.0, 8
0.0, 81.0, 39.0, 97.0, 96.0, 100.0, 91.0, 78.0, 95.0, 52.0, 100.0, 25.0, 54.0, 9.0, 0.0, 0.0, 3
47.0, 79.0, 16.0, 68.0, 0.0, 30.0, 27.0, 0.0, 74.0, 12.0, 100.0, 46.0, 94.0, 86.0, 51.0, 100.0, 0
0.0, 52.0, 39.0, 67.0, 76.0, 84.0, 100.0, 100.0, 89.0, 75.0, 78.0, 49.0, 65.0, 24.0, 52.0, 0.0, 1
39.0, 76.0, 64.0, 100.0, 89.0, 81.0, 66.0, 50.0, 100.0, 34.0, 91.0, 6.0, 41.0, 0.0, 0.0, 18.0, 3
28.0, 89.0, 64.0, 100.0, 100.0, 92.0, 79.0, 71.0, 59.0, 51.0, 68.0, 27.0, 39.0, 9.0, 0.0, 0.0, 3
46.0, 100.0, 22.0, 66.0, 0.0, 32.0, 69.0, 38.0, 100.0, 45.0, 56.0, 65.0, 53.0, 28.0, 51.0, 0.0, 4
100.0, 100.0, 55.0, 93.0, 12.0, 66.0, 0.0, 29.0, 30.0, 0.0, 84.0, 15.0, 72.0, 48.0, 10.0, 46.0, 6
0.0, 72.0, 29.0, 100.0, 71.0, 82.0, 74.0, 43.0, 57.0, 5.0, 23.0, 0.0, 45.0, 28.0, 100.0, 35.0, 7
93.0, 69.0, 79.0, 100.0, 18.0, 84.0, 57.0, 60.0, 94.0, 73.0, 100.0, 34.0, 70.0, 1.0, 0.0, 0.0, 9
20.0, 88.0, 0.0, 52.0, 14.0, 14.0, 63.0, 0.0, 97.0, 31.0, 100.0, 71.0, 64.0, 100.0, 16.0, 84.0, 0
46.0, 100.0, 5.0, 73.0, 0.0, 41.0, 61.0, 41.0, 100.0, 57.0, 84.0, 69.0, 69.0, 35.0, 67.0, 0.0, 4
82.0, 100.0, 100.0, 86.0, 88.0, 71.0, 59.0, 57.0, 35.0, 44.0, 24.0, 29.0, 6.0, 14.0, 0.0, 0.0, 1
78.0, 94.0, 3.0, 100.0, 22.0, 66.0, 100.0, 35.0, 62.0, 0.0, 0.0, 25.0, 44.0, 66.0, 41.0, 96.0, 8
31.0, 100.0, 12.0, 74.0, 0.0, 46.0, 55.0, 42.0, 100.0, 51.0, 78.0, 59.0, 78.0, 29.0, 83.0, 0.0, 4
0.0, 86.0, 29.0, 100.0, 62.0, 95.0, 51.0, 62.0, 31.0, 32.0, 34.0, 2.0, 69.0, 0.0, 100.0, 6.0, 2
0.0, 73.0, 43.0, 100.0, 44.0, 95.0, 38.0, 62.0, 37.0, 29.0, 16.0, 0.0, 22.0, 2.0, 100.0, 3.0, 1
100.0, 98.0, 85.0, 99.0, 38.0, 100.0, 26.0, 71.0, 66.0, 56.0, 79.0, 36.0, 40.0, 18.0, 0.0, 0.0, 5
13.0, 52.0, 35.0, 92.0, 40.0, 100.0, 43.0, 57.0, 45.0, 13.0, 0.0, 0.0, 51.0, 1.0, 100.0, 0.0, 1
89.0, 68.0, 81.0, 100.0, 34.0, 80.0, 34.0, 40.0, 30.0, 0.0, 0.0, 8.0, 38.0, 42.0, 100.0, 59.0, 8
51.0, 82.0, 84.0, 100.0, 99.0, 79.0, 80.0, 55.0, 100.0, 29.0, 79.0, 4.0, 36.0, 0.0, 0.0, 19.0, 3
100.0, 100.0, 51.0, 82.0, 17.0, 55.0, 0.0, 24.0, 32.0, 0.0, 83.0, 14.0, 77.0, 43.0, 25.0, 39.0, 6
69.0, 99.0, 13.0, 100.0, 0.0, 65.0, 54.0, 68.0, 70.0, 74.0, 100.0, 37.0, 74.0, 5.0, 17.0, 0.0, 9
30.0, 82.0, 0.0, 70.0, 42.0, 34.0, 0.0, 0.0, 18.0, 34.0, 80.0, 67.0, 100.0, 100.0, 8.0, 82.0, 8
24.0, 92.0, 81.0, 100.0, 26.0, 79.0, 19.0, 54.0, 83.0, 66.0, 100.0, 34.0, 62.0, 4.0, 0.0, 0.0, 5
0.0, 67.0, 42.0, 98.0, 63.0, 100.0, 53.0, 63.0, 48.0, 27.0, 10.0, 1.0, 15.0, 0.0, 100.0, 0.0, 1
100.0, 83.0, 57.0, 100.0, 40.0, 67.0, 88.0, 75.0, 98.0, 54.0, 97.0, 11.0, 48.0, 0.0, 0.0, 12.0, 9
29.0, 100.0, 19.0, 44.0, 27.0, 0.0, 5.0, 9.0, 0.0, 62.0, 30.0, 88.0, 65.0, 95.0, 100.0, 97.0, 5
100.0, 100.0, 29.0, 98.0, 39.0, 65.0, 88.0, 34.0, 81.0, 1.0, 0.0, 0.0, 27.0, 34.0, 84.0, 62.0, 8
0.0, 86.0, 28.0, 100.0, 59.0, 93.0, 57.0, 66.0, 38.0, 40.0, 34.0, 13.0, 66.0, 4.0, 100.0, 0.0, 2
0.0, 85.0, 47.0, 96.0, 100.0, 100.0, 93.0, 82.0, 72.0, 59.0, 82.0, 33.0, 68.0, 9.0, 19.0, 0.0, 3
0.0, 70.0, 3.0, 91.0, 45.0, 100.0, 100.0, 100.0, 75.0, 75.0, 51.0, 50.0, 34.0, 24.0, 39.0, 0.0, 7
97.0, 100.0, 77.0, 99.0, 31.0, 68.0, 0.0, 34.0, 14.0, 0.0, 100.0, 2.0, 94.0, 32.0, 14.0, 24.0, 6
100.0, 100.0, 65.0, 100.0, 40.0, 89.0, 40.0, 62.0, 74.0, 51.0, 63.0, 30.0, 30.0, 17.0, 0.0, 0.0, 5
10.0, 99.0, 34.0, 69.0, 100.0, 36.0, 83.0, 0.0, 7.0, 19.0, 31.0, 56.0, 72.0, 92.0, 0.0, 100.0, 8
1.0, 89.0, 62.0, 100.0, 100.0, 76.0, 77.0, 38.0, 58.0, 0.0, 24.0, 4.0, 0.0, 36.0, 77.0, 41.0, 7
99.0, 100.0, 46.0, 86.0, 12.0, 59.0, 0.0, 28.0, 27.0, 0.0, 89.0, 2.0, 100.0, 29.0, 38.0, 30.0, 6
0.0, 75.0, 29.0, 100.0, 68.0, 97.0, 70.0, 61.0, 43.0, 29.0, 18.0, 2.0, 59.0, 0.0, 100.0, 3.0, 2
43.0, 100.0, 31.0, 73.0, 0.0, 45.0, 20.0, 25.0, 79.0, 24.0, 100.0, 46.0, 91.0, 31.0, 98.0, 0.0, 4
59.0, 82.0, 92.0, 100.0, 72.0, 93.0, 32.0, 71.0, 58.0, 42.0, 100.0, 22.0, 58.0, 0.0, 0.0, 2.0, 5
100.0, 100.0, 69.0, 79.0, 33.0, 59.0, 0.0, 38.0, 48.0, 34.0, 90.0, 47.0, 71.0, 24.0, 71.0, 0.0, 4
38.0, 69.0, 60.0, 100.0, 60.0, 60.0, 35.0, 24.0, 0.0, 7.0, 28.0, 15.0, 65.0, 4.0, 100.0, 0.0, 2
27.0, 77.0, 59.0, 100.0, 82.0, 75.0, 58.0, 43.0, 23.0, 15.0, 0.0, 0.0, 49.0, 10.0, 100.0, 9.0, 2
36.0, 100.0, 22.0, 80.0, 0.0, 50.0, 49.0, 39.0, 100.0, 54.0, 75.0, 62.0, 58.0, 31.0, 59.0, 0.0, 4
0.0, 63.0, 16.0, 90.0, 100.0, 100.0, 90.0, 73.0, 53.0, 40.0, 22.0, 6.0, 11.0, 0.0, 48.0, 18.0, 7
0.0, 74.0, 35.0, 100.0, 100.0, 96.0, 94.0, 63.0, 52.0, 35.0, 0.0, 11.0, 5.0, 0.0, 77.0, 6.0, 2
