@relation unknow
@attribute at1 real [0.0, 100.0]
@attribute at2 real [0.0, 100.0]
@attribute at3 real [0.0, 100.0]
@attribute at4 real [0.0, 100.0]
@attribute at5 real [0.0, 100.0]
@attribute at6 real [0.0, 100.0]
@attribute at7 real [0.0, 100.0]
@attribute at8 real [0.0, 100.0]
@attribute at9 real [0.0, 100.0]
@attribute at10 real [0.0, 100.0]
@attribute at11 real [0.0, 100.0]
@attribute at12 real [0.0, 100.0]
@attribute at13 real [0.0, 100.0]
@attribute at14 real [0.0, 100.0]
@attribute at15 real [0.0, 100.0]
@attribute at16 real [0.0, 100.0]
@attribute class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs at1, at2, at3, at4, at5, at6, at7, at8, at9, at10, at11, at12, at13, at14, at15, at16
@outputs class
@data
100.0, 100.0, 83.0, 93.0, 67.0, 78.0, 54.0, 62.0, 38.0, 47.0, 29.0, 31.0, 12.0, 15.0, 0.0, 0.0, 1
75.0, 69.0, 79.0, 100.0, 14.0, 88.0, 71.0, 70.0, 92.0, 84.0, 100.0, 36.0, 58.0, 0.0, 0.0, 9.0, 9
78.0, 100.0, 20.0, 92.0, 0.0, 58.0, 6.0, 22.0, 53.0, 0.0, 97.0, 23.0, 100.0, 59.0, 89.0, 95.0, 0
0.0, 94.0, 35.0, 100.0, 60.0, 71.0, 55.0, 29.0, 49.0, 0.0, 29.0, 39.0, 50.0, 57.0, 100.0, 57.0, 7
85.0, 83.0, 100.0, 76.0, 81.0, 100.0, 50.0, 67.0, 93.0, 69.0, 95.0, 21.0, 47.0, 0.0, 0.0, 23.0, 9
100.0, 100.0, 56.0, 97.0, 32.0, 73.0, 54.0, 62.0, 92.0, 46.0, 78.0, 9.0, 36.0, 0.0, 0.0, 16.0, 5
12.0, 79.0, 9.0, 48.0, 36.0, 18.0, 30.0, 0.0, 12.0, 31.0, 0.0, 62.0, 34.0, 88.0, 100.0, 100.0, 5
27.0, 70.0, 59.0, 100.0, 27.0, 66.0, 14.0, 26.0, 48.0, 0.0, 100.0, 19.0, 59.0, 40.0, 0.0, 30.0, 6
35.0, 78.0, 62.0, 100.0, 92.0, 78.0, 69.0, 49.0, 77.0, 49.0, 100.0, 20.0, 56.0, 0.0, 0.0, 14.0, 3
87.0, 100.0, 36.0, 82.0, 3.0, 52.0, 0.0, 17.0, 50.0, 0.0, 100.0, 13.0, 55.0, 31.0, 0.0, 20.0, 6
0.0, 57.0, 24.0, 71.0, 64.0, 94.0, 100.0, 100.0, 92.0, 75.0, 80.0, 50.0, 76.0, 24.0, 84.0, 0.0, 1
0.0, 75.0, 36.0, 100.0, 81.0, 93.0, 97.0, 51.0, 96.0, 5.0, 73.0, 0.0, 53.0, 21.0, 100.0, 25.0, 7
52.0, 89.0, 15.0, 63.0, 0.0, 21.0, 33.0, 0.0, 73.0, 16.0, 100.0, 54.0, 88.0, 96.0, 48.0, 100.0, 0
78.0, 100.0, 26.0, 100.0, 0.0, 64.0, 3.0, 24.0, 46.0, 0.0, 93.0, 18.0, 100.0, 59.0, 87.0, 97.0, 0
2.0, 85.0, 29.0, 100.0, 37.0, 71.0, 23.0, 41.0, 0.0, 15.0, 17.0, 0.0, 58.0, 2.0, 100.0, 8.0, 2
0.0, 90.0, 50.0, 100.0, 100.0, 94.0, 84.0, 52.0, 62.0, 13.0, 42.0, 0.0, 40.0, 40.0, 92.0, 44.0, 7
0.0, 95.0, 39.0, 100.0, 58.0, 70.0, 45.0, 30.0, 35.0, 0.0, 18.0, 38.0, 58.0, 47.0, 100.0, 49.0, 7
23.0, 97.0, 0.0, 52.0, 11.0, 4.0, 61.0, 0.0, 100.0, 36.0, 99.0, 84.0, 50.0, 100.0, 5.0, 77.0, 0
0.0, 100.0, 66.0, 98.0, 55.0, 65.0, 24.0, 33.0, 14.0, 0.0, 75.0, 25.0, 100.0, 47.0, 13.0, 48.0, 7
37.0, 61.0, 0.0, 70.0, 22.0, 92.0, 60.0, 100.0, 91.0, 85.0, 100.0, 57.0, 91.0, 28.0, 80.0, 0.0, 9
0.0, 98.0, 51.0, 98.0, 100.0, 100.0, 74.0, 65.0, 50.0, 28.0, 40.0, 0.0, 44.0, 39.0, 96.0, 47.0, 7
100.0, 100.0, 68.0, 89.0, 50.0, 67.0, 32.0, 46.0, 23.0, 23.0, 25.0, 0.0, 48.0, 2.0, 0.0, 2.0, 6
52.0, 100.0, 20.0, 71.0, 0.0, 40.0, 61.0, 39.0, 100.0, 47.0, 76.0, 68.0, 76.0, 34.0, 78.0, 0.0, 4
3.0, 90.0, 54.0, 100.0, 100.0, 90.0, 82.0, 70.0, 64.0, 49.0, 72.0, 28.0, 62.0, 9.0, 0.0, 0.0, 3
31.0, 100.0, 1.0, 70.0, 0.0, 29.0, 35.0, 0.0, 82.0, 23.0, 100.0, 62.0, 85.0, 99.0, 31.0, 93.0, 0
0.0, 86.0, 51.0, 100.0, 81.0, 83.0, 47.0, 58.0, 80.0, 45.0, 100.0, 20.0, 58.0, 0.0, 1.0, 1.0, 3
41.0, 96.0, 19.0, 61.0, 66.0, 43.0, 42.0, 2.0, 0.0, 0.0, 18.0, 51.0, 49.0, 89.0, 100.0, 100.0, 5
19.0, 100.0, 1.0, 79.0, 0.0, 57.0, 39.0, 46.0, 87.0, 51.0, 87.0, 41.0, 81.0, 19.0, 100.0, 0.0, 4
19.0, 92.0, 0.0, 57.0, 64.0, 39.0, 64.0, 0.0, 5.0, 11.0, 13.0, 62.0, 30.0, 100.0, 100.0, 99.0, 5
100.0, 100.0, 66.0, 80.0, 35.0, 60.0, 11.0, 39.0, 0.0, 17.0, 29.0, 0.0, 74.0, 16.0, 35.0, 20.0, 6
48.0, 68.0, 57.0, 100.0, 92.0, 91.0, 76.0, 54.0, 45.0, 21.0, 0.0, 0.0, 45.0, 22.0, 100.0, 4.0, 2
94.0, 95.0, 42.0, 100.0, 35.0, 71.0, 86.0, 84.0, 100.0, 66.0, 100.0, 25.0, 55.0, 2.0, 0.0, 0.0, 9
7.0, 51.0, 31.0, 90.0, 93.0, 100.0, 99.0, 58.0, 59.0, 21.0, 0.0, 0.0, 35.0, 17.0, 100.0, 5.0, 2
0.0, 33.0, 35.0, 52.0, 67.0, 75.0, 97.0, 100.0, 100.0, 90.0, 83.0, 61.0, 68.0, 31.0, 56.0, 0.0, 1
29.0, 76.0, 50.0, 100.0, 70.0, 74.0, 50.0, 42.0, 18.0, 16.0, 0.0, 0.0, 50.0, 7.0, 100.0, 7.0, 2
100.0, 96.0, 46.0, 100.0, 79.0, 89.0, 82.0, 88.0, 82.0, 57.0, 87.0, 27.0, 57.0, 5.0, 0.0, 0.0, 9
0.0, 35.0, 37.0, 50.0, 73.0, 74.0, 100.0, 100.0, 90.0, 81.0, 77.0, 53.0, 63.0, 26.0, 61.0, 0.0, 1
21.0, 100.0, 15.0, 75.0, 0.0, 45.0, 58.0, 42.0, 92.0, 50.0, 88.0, 61.0, 89.0, 30.0, 100.0, 0.0, 4
0.0, 74.0, 16.0, 80.0, 57.0, 96.0, 100.0, 100.0, 86.0, 75.0, 66.0, 50.0, 47.0, 25.0, 39.0, 0.0, 1
0.0, 67.0, 28.0, 94.0, 91.0, 100.0, 90.0, 73.0, 69.0, 53.0, 100.0, 25.0, 61.0, 0.0, 11.0, 5.0, 3
33.0, 100.0, 19.0, 85.0, 0.0, 68.0, 0.0, 49.0, 24.0, 34.0, 57.0, 25.0, 90.0, 18.0, 100.0, 0.0, 4
46.0, 73.0, 64.0, 100.0, 100.0, 89.0, 80.0, 57.0, 48.0, 26.0, 0.0, 0.0, 14.0, 14.0, 92.0, 11.0, 2
48.0, 100.0, 13.0, 71.0, 0.0, 40.0, 49.0, 25.0, 100.0, 37.0, 87.0, 62.0, 61.0, 32.0, 64.0, 0.0, 4
100.0, 74.0, 51.0, 73.0, 0.0, 79.0, 23.0, 100.0, 72.0, 95.0, 100.0, 66.0, 100.0, 32.0, 85.0, 0.0, 9
60.0, 100.0, 31.0, 87.0, 12.0, 70.0, 0.0, 53.0, 12.0, 36.0, 47.0, 26.0, 83.0, 16.0, 100.0, 0.0, 4
39.0, 100.0, 17.0, 79.0, 0.0, 56.0, 6.0, 32.0, 42.0, 28.0, 79.0, 35.0, 100.0, 24.0, 90.0, 0.0, 4
16.0, 89.0, 13.0, 41.0, 65.0, 35.0, 26.0, 0.0, 0.0, 29.0, 2.0, 83.0, 53.0, 100.0, 100.0, 96.0, 5
100.0, 100.0, 61.0, 83.0, 25.0, 58.0, 5.0, 29.0, 20.0, 1.0, 75.0, 0.0, 57.0, 20.0, 0.0, 14.0, 6
16.0, 75.0, 43.0, 100.0, 66.0, 75.0, 44.0, 39.0, 10.0, 10.0, 0.0, 0.0, 50.0, 9.0, 100.0, 18.0, 2
33.0, 90.0, 100.0, 100.0, 60.0, 98.0, 13.0, 66.0, 40.0, 63.0, 97.0, 41.0, 68.0, 6.0, 0.0, 0.0, 5
100.0, 100.0, 62.0, 96.0, 27.0, 75.0, 5.0, 49.0, 0.0, 20.0, 30.0, 0.0, 66.0, 17.0, 30.0, 34.0, 6
21.0, 73.0, 45.0, 100.0, 85.0, 99.0, 69.0, 67.0, 100.0, 47.0, 90.0, 16.0, 46.0, 0.0, 0.0, 6.0, 3
27.0, 100.0, 88.0, 86.0, 100.0, 56.0, 90.0, 25.0, 58.0, 0.0, 0.0, 24.0, 8.0, 42.0, 100.0, 45.0, 7
82.0, 100.0, 49.0, 65.0, 0.0, 36.0, 10.0, 27.0, 85.0, 24.0, 100.0, 45.0, 88.0, 27.0, 91.0, 0.0, 4
48.0, 100.0, 28.0, 71.0, 0.0, 43.0, 40.0, 32.0, 100.0, 37.0, 87.0, 58.0, 61.0, 29.0, 41.0, 0.0, 4
34.0, 100.0, 0.0, 71.0, 5.0, 40.0, 75.0, 32.0, 100.0, 58.0, 94.0, 64.0, 80.0, 32.0, 64.0, 0.0, 4
0.0, 61.0, 20.0, 91.0, 73.0, 100.0, 88.0, 76.0, 61.0, 58.0, 100.0, 32.0, 78.0, 2.0, 25.0, 0.0, 3
100.0, 100.0, 100.0, 87.0, 55.0, 68.0, 5.0, 50.0, 45.0, 38.0, 68.0, 41.0, 29.0, 21.0, 0.0, 0.0, 4
0.0, 74.0, 32.0, 100.0, 72.0, 88.0, 49.0, 56.0, 7.0, 34.0, 0.0, 21.0, 49.0, 11.0, 100.0, 0.0, 2
63.0, 100.0, 35.0, 79.0, 0.0, 55.0, 42.0, 39.0, 87.0, 48.0, 85.0, 51.0, 83.0, 20.0, 100.0, 0.0, 4
