@relation unknow
@attribute at1 real [0.0, 100.0]
@attribute at2 real [0.0, 100.0]
@attribute at3 real [0.0, 100.0]
@attribute at4 real [0.0, 100.0]
@attribute at5 real [0.0, 100.0]
@attribute at6 real [0.0, 100.0]
@attribute at7 real [0.0, 100.0]
@attribute at8 real [0.0, 100.0]
@attribute at9 real [0.0, 100.0]
@attribute at10 real [0.0, 100.0]
@attribute at11 real [0.0, 100.0]
@attribute at12 real [0.0, 100.0]
@attribute at13 real [0.0, 100.0]
@attribute at14 real [0.0, 100.0]
@attribute at15 real [0.0, 100.0]
@attribute at16 real [0.0, 100.0]
@attribute class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs at1, at2, at3, at4, at5, at6, at7, at8, at9, at10, at11, at12, at13, at14, at15, at16
@outputs class
@data
18.0, 89.0, 100.0, 100.0, 53.0, 93.0, 10.0, 64.0, 53.0, 77.0, 96.0, 52.0, 68.0, 21.0, 0.0, 0.0, 5
22.0, 100.0, 1.0, 55.0, 10.0, 10.0, 60.0, 0.0, 100.0, 31.0, 97.0, 77.0, 51.0, 99.0, 0.0, 83.0, 0
54.0, 89.0, 75.0, 100.0, 90.0, 75.0, 69.0, 48.0, 100.0, 30.0, 83.0, 8.0, 40.0, 0.0, 0.0, 8.0, 3
0.0, 77.0, 56.0, 90.0, 100.0, 100.0, 94.0, 80.0, 75.0, 60.0, 56.0, 40.0, 38.0, 20.0, 31.0, 0.0, 1
14.0, 91.0, 38.0, 75.0, 69.0, 39.0, 35.0, 0.0, 0.0, 18.0, 8.0, 66.0, 35.0, 100.0, 100.0, 96.0, 5
76.0, 76.0, 48.0, 100.0, 0.0, 80.0, 37.0, 58.0, 100.0, 74.0, 84.0, 57.0, 46.0, 29.0, 19.0, 0.0, 9
41.0, 100.0, 38.0, 84.0, 16.0, 52.0, 11.0, 17.0, 54.0, 0.0, 100.0, 19.0, 55.0, 32.0, 0.0, 23.0, 6
100.0, 100.0, 46.0, 89.0, 13.0, 64.0, 0.0, 34.0, 25.0, 7.0, 80.0, 0.0, 80.0, 24.0, 26.0, 26.0, 6
39.0, 74.0, 65.0, 100.0, 65.0, 60.0, 38.0, 21.0, 0.0, 0.0, 23.0, 22.0, 62.0, 4.0, 100.0, 4.0, 2
11.0, 99.0, 57.0, 100.0, 66.0, 54.0, 41.0, 8.0, 51.0, 0.0, 100.0, 29.0, 59.0, 41.0, 0.0, 51.0, 7
0.0, 39.0, 38.0, 57.0, 69.0, 79.0, 100.0, 100.0, 90.0, 74.0, 71.0, 49.0, 53.0, 24.0, 34.0, 0.0, 1
100.0, 100.0, 76.0, 79.0, 49.0, 58.0, 29.0, 34.0, 20.0, 10.0, 58.0, 0.0, 49.0, 17.0, 0.0, 5.0, 6
54.0, 71.0, 92.0, 76.0, 69.0, 100.0, 65.0, 77.0, 100.0, 55.0, 83.0, 23.0, 43.0, 7.0, 0.0, 0.0, 9
0.0, 91.0, 39.0, 100.0, 72.0, 90.0, 79.0, 69.0, 92.0, 50.0, 100.0, 31.0, 89.0, 12.0, 52.0, 0.0, 3
29.0, 74.0, 53.0, 100.0, 100.0, 99.0, 75.0, 71.0, 81.0, 51.0, 81.0, 20.0, 38.0, 0.0, 0.0, 15.0, 3
100.0, 72.0, 72.0, 100.0, 27.0, 81.0, 58.0, 65.0, 81.0, 64.0, 80.0, 23.0, 39.0, 0.0, 0.0, 14.0, 9
2.0, 100.0, 53.0, 99.0, 63.0, 66.0, 42.0, 33.0, 18.0, 0.0, 0.0, 22.0, 38.0, 37.0, 100.0, 41.0, 7
0.0, 60.0, 45.0, 83.0, 66.0, 100.0, 56.0, 64.0, 62.0, 27.0, 44.0, 0.0, 36.0, 1.0, 100.0, 1.0, 1
42.0, 85.0, 24.0, 51.0, 75.0, 38.0, 52.0, 4.0, 0.0, 0.0, 17.0, 49.0, 50.0, 85.0, 100.0, 100.0, 5
0.0, 98.0, 55.0, 98.0, 100.0, 100.0, 72.0, 63.0, 52.0, 23.0, 40.0, 0.0, 31.0, 35.0, 86.0, 40.0, 7
26.0, 71.0, 48.0, 100.0, 74.0, 74.0, 46.0, 37.0, 5.0, 12.0, 0.0, 11.0, 50.0, 8.0, 100.0, 0.0, 2
67.0, 100.0, 28.0, 75.0, 2.0, 48.0, 0.0, 19.0, 46.0, 0.0, 100.0, 15.0, 67.0, 39.0, 7.0, 41.0, 6
26.0, 93.0, 17.0, 75.0, 65.0, 46.0, 44.0, 0.0, 0.0, 18.0, 21.0, 70.0, 42.0, 98.0, 100.0, 100.0, 5
65.0, 89.0, 26.0, 100.0, 0.0, 70.0, 51.0, 63.0, 84.0, 70.0, 100.0, 31.0, 70.0, 3.0, 17.0, 0.0, 9
0.0, 81.0, 26.0, 100.0, 62.0, 100.0, 67.0, 74.0, 59.0, 50.0, 47.0, 24.0, 61.0, 3.0, 100.0, 0.0, 2
6.0, 100.0, 60.0, 98.0, 62.0, 56.0, 35.0, 15.0, 45.0, 0.0, 100.0, 26.0, 69.0, 40.0, 0.0, 38.0, 7
39.0, 100.0, 10.0, 76.0, 0.0, 41.0, 52.0, 25.0, 89.0, 45.0, 100.0, 67.0, 78.0, 33.0, 57.0, 0.0, 4
15.0, 58.0, 0.0, 19.0, 33.0, 0.0, 71.0, 18.0, 100.0, 52.0, 93.0, 93.0, 54.0, 100.0, 15.0, 85.0, 0
39.0, 90.0, 4.0, 68.0, 0.0, 20.0, 41.0, 0.0, 84.0, 24.0, 100.0, 70.0, 67.0, 100.0, 23.0, 80.0, 0
14.0, 68.0, 56.0, 100.0, 75.0, 97.0, 68.0, 60.0, 64.0, 22.0, 0.0, 4.0, 18.0, 0.0, 100.0, 3.0, 1
19.0, 89.0, 10.0, 61.0, 50.0, 28.0, 25.0, 0.0, 3.0, 31.0, 0.0, 75.0, 40.0, 98.0, 100.0, 100.0, 5
2.0, 75.0, 36.0, 100.0, 87.0, 93.0, 58.0, 62.0, 94.0, 49.0, 100.0, 19.0, 50.0, 0.0, 0.0, 16.0, 3
59.0, 94.0, 8.0, 100.0, 17.0, 65.0, 90.0, 36.0, 76.0, 0.0, 0.0, 10.0, 48.0, 46.0, 100.0, 83.0, 8
100.0, 100.0, 100.0, 90.0, 50.0, 75.0, 25.0, 60.0, 0.0, 45.0, 0.0, 30.0, 0.0, 15.0, 0.0, 0.0, 1
21.0, 93.0, 28.0, 62.0, 53.0, 24.0, 13.0, 0.0, 5.0, 41.0, 0.0, 84.0, 47.0, 96.0, 100.0, 100.0, 5
90.0, 88.0, 43.0, 100.0, 15.0, 69.0, 67.0, 66.0, 86.0, 66.0, 100.0, 27.0, 59.0, 3.0, 0.0, 0.0, 9
25.0, 64.0, 54.0, 100.0, 53.0, 90.0, 49.0, 45.0, 32.0, 3.0, 0.0, 0.0, 51.0, 1.0, 100.0, 2.0, 1
0.0, 70.0, 33.0, 100.0, 83.0, 97.0, 78.0, 59.0, 44.0, 26.0, 2.0, 0.0, 42.0, 1.0, 100.0, 2.0, 2
26.0, 70.0, 19.0, 25.0, 57.0, 0.0, 95.0, 21.0, 100.0, 68.0, 69.0, 100.0, 24.0, 88.0, 0.0, 48.0, 0
89.0, 83.0, 59.0, 100.0, 41.0, 63.0, 59.0, 23.0, 20.0, 0.0, 0.0, 29.0, 49.0, 54.0, 100.0, 73.0, 8
7.0, 70.0, 36.0, 100.0, 55.0, 98.0, 48.0, 61.0, 44.0, 24.0, 0.0, 0.0, 35.0, 6.0, 100.0, 5.0, 1
22.0, 100.0, 16.0, 99.0, 0.0, 70.0, 11.0, 40.0, 78.0, 38.0, 100.0, 61.0, 97.0, 30.0, 94.0, 0.0, 4
21.0, 87.0, 0.0, 38.0, 26.0, 0.0, 67.0, 6.0, 100.0, 41.0, 92.0, 95.0, 52.0, 100.0, 21.0, 65.0, 0
0.0, 69.0, 20.0, 100.0, 56.0, 86.0, 41.0, 49.0, 10.0, 19.0, 10.0, 5.0, 57.0, 0.0, 100.0, 16.0, 2
17.0, 92.0, 50.0, 100.0, 63.0, 68.0, 46.0, 34.0, 21.0, 0.0, 0.0, 22.0, 40.0, 35.0, 100.0, 40.0, 7
38.0, 100.0, 12.0, 86.0, 0.0, 69.0, 6.0, 51.0, 35.0, 40.0, 68.0, 31.0, 91.0, 17.0, 100.0, 0.0, 4
6.0, 100.0, 0.0, 99.0, 0.0, 56.0, 65.0, 51.0, 100.0, 65.0, 60.0, 94.0, 52.0, 47.0, 53.0, 0.0, 4
52.0, 100.0, 17.0, 74.0, 0.0, 45.0, 52.0, 33.0, 100.0, 47.0, 99.0, 60.0, 79.0, 30.0, 65.0, 0.0, 4
100.0, 100.0, 60.0, 87.0, 30.0, 59.0, 0.0, 38.0, 51.0, 31.0, 84.0, 54.0, 71.0, 32.0, 74.0, 0.0, 4
10.0, 60.0, 0.0, 85.0, 41.0, 95.0, 100.0, 100.0, 95.0, 78.0, 67.0, 52.0, 43.0, 27.0, 37.0, 0.0, 7
7.0, 95.0, 54.0, 100.0, 100.0, 95.0, 76.0, 76.0, 49.0, 56.0, 47.0, 32.0, 43.0, 9.0, 0.0, 0.0, 3
63.0, 100.0, 26.0, 76.0, 7.0, 51.0, 0.0, 25.0, 22.0, 0.0, 100.0, 6.0, 78.0, 31.0, 0.0, 40.0, 6
73.0, 100.0, 26.0, 72.0, 0.0, 43.0, 84.0, 37.0, 100.0, 56.0, 76.0, 65.0, 65.0, 33.0, 66.0, 0.0, 4
0.0, 98.0, 60.0, 100.0, 100.0, 78.0, 74.0, 38.0, 46.0, 0.0, 62.0, 1.0, 82.0, 29.0, 21.0, 42.0, 7
100.0, 90.0, 90.0, 100.0, 54.0, 73.0, 31.0, 43.0, 29.0, 12.0, 88.0, 8.0, 58.0, 18.0, 0.0, 0.0, 6
47.0, 100.0, 29.0, 87.0, 0.0, 61.0, 0.0, 37.0, 77.0, 51.0, 100.0, 52.0, 80.0, 26.0, 72.0, 0.0, 4
37.0, 100.0, 0.0, 80.0, 16.0, 52.0, 100.0, 55.0, 82.0, 82.0, 52.0, 80.0, 53.0, 39.0, 58.0, 0.0, 4
86.0, 100.0, 38.0, 80.0, 6.0, 51.0, 0.0, 18.0, 47.0, 0.0, 100.0, 13.0, 62.0, 30.0, 7.0, 18.0, 6
0.0, 92.0, 48.0, 100.0, 76.0, 74.0, 70.0, 41.0, 57.0, 9.0, 38.0, 0.0, 46.0, 20.0, 100.0, 20.0, 7
0.0, 82.0, 26.0, 98.0, 59.0, 100.0, 67.0, 78.0, 55.0, 53.0, 49.0, 27.0, 65.0, 6.0, 100.0, 0.0, 2
