@relation unknow
@attribute at1 real [0.0, 100.0]
@attribute at2 real [0.0, 100.0]
@attribute at3 real [0.0, 100.0]
@attribute at4 real [0.0, 100.0]
@attribute at5 real [0.0, 100.0]
@attribute at6 real [0.0, 100.0]
@attribute at7 real [0.0, 100.0]
@attribute at8 real [0.0, 100.0]
@attribute at9 real [0.0, 100.0]
@attribute at10 real [0.0, 100.0]
@attribute at11 real [0.0, 100.0]
@attribute at12 real [0.0, 100.0]
@attribute at13 real [0.0, 100.0]
@attribute at14 real [0.0, 100.0]
@attribute at15 real [0.0, 100.0]
@attribute at16 real [0.0, 100.0]
@attribute class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs at1, at2, at3, at4, at5, at6, at7, at8, at9, at10, at11, at12, at13, at14, at15, at16
@outputs class
@data
36.0, 100.0, 3.0, 88.0, 0.0, 64.0, 54.0, 55.0, 100.0, 67.0, 73.0, 45.0, 46.0, 23.0, 29.0, 0.0, 4
62.0, 83.0, 62.0, 75.0, 81.0, 100.0, 74.0, 86.0, 100.0, 53.0, 90.0, 18.0, 37.0, 0.0, 0.0, 16.0, 9
81.0, 85.0, 34.0, 100.0, 40.0, 66.0, 60.0, 30.0, 26.0, 0.0, 0.0, 22.0, 47.0, 51.0, 100.0, 78.0, 8
53.0, 85.0, 60.0, 100.0, 57.0, 67.0, 32.0, 39.0, 0.0, 15.0, 29.0, 5.0, 69.0, 0.0, 100.0, 24.0, 2
45.0, 97.0, 9.0, 67.0, 0.0, 26.0, 36.0, 0.0, 82.0, 14.0, 100.0, 53.0, 79.0, 93.0, 32.0, 100.0, 0
100.0, 100.0, 53.0, 89.0, 19.0, 63.0, 0.0, 31.0, 13.0, 0.0, 63.0, 1.0, 75.0, 29.0, 29.0, 43.0, 6
74.0, 100.0, 38.0, 91.0, 15.0, 62.0, 0.0, 30.0, 13.0, 0.0, 69.0, 0.0, 100.0, 26.0, 46.0, 32.0, 6
70.0, 86.0, 89.0, 80.0, 71.0, 100.0, 80.0, 81.0, 100.0, 50.0, 78.0, 20.0, 40.0, 6.0, 0.0, 0.0, 9
2.0, 90.0, 60.0, 100.0, 100.0, 72.0, 72.0, 36.0, 40.0, 0.0, 88.0, 12.0, 79.0, 29.0, 0.0, 31.0, 7
13.0, 75.0, 44.0, 100.0, 52.0, 65.0, 32.0, 30.0, 0.0, 0.0, 0.0, 11.0, 50.0, 5.0, 100.0, 5.0, 2
100.0, 72.0, 58.0, 100.0, 0.0, 77.0, 46.0, 39.0, 62.0, 0.0, 24.0, 21.0, 69.0, 58.0, 69.0, 91.0, 8
100.0, 100.0, 82.0, 91.0, 65.0, 75.0, 50.0, 59.0, 35.0, 43.0, 18.0, 28.0, 9.0, 12.0, 0.0, 0.0, 1
100.0, 81.0, 23.0, 100.0, 0.0, 65.0, 56.0, 30.0, 45.0, 0.0, 25.0, 34.0, 89.0, 68.0, 94.0, 98.0, 8
100.0, 99.0, 66.0, 100.0, 36.0, 80.0, 38.0, 50.0, 79.0, 41.0, 69.0, 16.0, 32.0, 0.0, 0.0, 7.0, 5
15.0, 81.0, 0.0, 68.0, 14.0, 97.0, 77.0, 100.0, 100.0, 95.0, 80.0, 62.0, 68.0, 28.0, 63.0, 0.0, 7
58.0, 100.0, 49.0, 99.0, 23.0, 74.0, 0.0, 51.0, 55.0, 46.0, 100.0, 46.0, 82.0, 26.0, 62.0, 0.0, 4
0.0, 83.0, 28.0, 100.0, 59.0, 88.0, 42.0, 57.0, 22.0, 28.0, 31.0, 0.0, 70.0, 1.0, 100.0, 2.0, 2
100.0, 100.0, 48.0, 81.0, 19.0, 54.0, 7.0, 25.0, 39.0, 0.0, 92.0, 10.0, 64.0, 34.0, 0.0, 33.0, 6
58.0, 100.0, 15.0, 81.0, 0.0, 34.0, 32.0, 0.0, 81.0, 6.0, 100.0, 49.0, 77.0, 92.0, 29.0, 94.0, 0
11.0, 100.0, 0.0, 82.0, 6.0, 52.0, 65.0, 57.0, 100.0, 83.0, 77.0, 60.0, 54.0, 31.0, 36.0, 0.0, 4
0.0, 30.0, 24.0, 54.0, 52.0, 77.0, 78.0, 100.0, 100.0, 99.0, 88.0, 66.0, 74.0, 33.0, 64.0, 0.0, 1
0.0, 55.0, 33.0, 83.0, 60.0, 100.0, 53.0, 67.0, 46.0, 34.0, 30.0, 1.0, 40.0, 1.0, 100.0, 0.0, 1
98.0, 96.0, 52.0, 96.0, 74.0, 64.0, 97.0, 100.0, 97.0, 70.0, 100.0, 28.0, 62.0, 0.0, 0.0, 14.0, 9
37.0, 90.0, 19.0, 57.0, 66.0, 43.0, 40.0, 5.0, 0.0, 0.0, 21.0, 50.0, 52.0, 90.0, 100.0, 100.0, 5
23.0, 88.0, 68.0, 100.0, 97.0, 81.0, 63.0, 60.0, 87.0, 40.0, 100.0, 16.0, 55.0, 0.0, 0.0, 1.0, 3
84.0, 100.0, 12.0, 80.0, 0.0, 59.0, 88.0, 62.0, 100.0, 92.0, 61.0, 79.0, 40.0, 40.0, 27.0, 0.0, 4
0.0, 100.0, 100.0, 91.0, 0.0, 76.0, 0.0, 60.0, 0.0, 45.0, 0.0, 30.0, 0.0, 15.0, 100.0, 0.0, 1
41.0, 96.0, 6.0, 63.0, 0.0, 11.0, 48.0, 0.0, 92.0, 31.0, 100.0, 82.0, 51.0, 100.0, 18.0, 62.0, 0
0.0, 89.0, 59.0, 100.0, 100.0, 74.0, 82.0, 35.0, 51.0, 0.0, 10.0, 18.0, 35.0, 42.0, 100.0, 48.0, 7
35.0, 100.0, 7.0, 65.0, 0.0, 21.0, 37.0, 0.0, 79.0, 18.0, 100.0, 58.0, 83.0, 97.0, 37.0, 100.0, 0
37.0, 90.0, 73.0, 100.0, 100.0, 90.0, 64.0, 72.0, 83.0, 45.0, 83.0, 16.0, 43.0, 3.0, 0.0, 0.0, 3
46.0, 81.0, 15.0, 59.0, 51.0, 32.0, 31.0, 0.0, 0.0, 8.0, 14.0, 56.0, 50.0, 90.0, 100.0, 100.0, 5
100.0, 100.0, 57.0, 85.0, 21.0, 58.0, 0.0, 29.0, 13.0, 0.0, 66.0, 8.0, 57.0, 33.0, 6.0, 26.0, 6
100.0, 100.0, 69.0, 76.0, 33.0, 52.0, 0.0, 27.0, 58.0, 33.0, 87.0, 53.0, 56.0, 28.0, 38.0, 0.0, 4
100.0, 91.0, 53.0, 100.0, 48.0, 69.0, 93.0, 88.0, 93.0, 65.0, 87.0, 24.0, 49.0, 0.0, 0.0, 14.0, 9
34.0, 87.0, 63.0, 100.0, 100.0, 93.0, 69.0, 64.0, 69.0, 37.0, 86.0, 13.0, 44.0, 0.0, 0.0, 0.0, 3
29.0, 83.0, 5.0, 60.0, 8.0, 14.0, 64.0, 0.0, 100.0, 35.0, 89.0, 81.0, 33.0, 100.0, 0.0, 83.0, 0
17.0, 70.0, 0.0, 32.0, 24.0, 0.0, 67.0, 14.0, 97.0, 48.0, 100.0, 90.0, 59.0, 100.0, 28.0, 71.0, 0
0.0, 100.0, 52.0, 97.0, 70.0, 80.0, 80.0, 61.0, 95.0, 44.0, 100.0, 25.0, 66.0, 10.0, 18.0, 0.0, 3
15.0, 83.0, 56.0, 100.0, 82.0, 78.0, 35.0, 58.0, 62.0, 47.0, 100.0, 26.0, 56.0, 5.0, 0.0, 0.0, 3
0.0, 95.0, 32.0, 69.0, 68.0, 34.0, 45.0, 0.0, 30.0, 25.0, 70.0, 59.0, 100.0, 95.0, 30.0, 100.0, 8
63.0, 100.0, 24.0, 88.0, 0.0, 73.0, 4.0, 57.0, 41.0, 45.0, 76.0, 32.0, 92.0, 16.0, 100.0, 0.0, 4
14.0, 56.0, 27.0, 100.0, 42.0, 69.0, 26.0, 27.0, 0.0, 5.0, 33.0, 0.0, 67.0, 0.0, 100.0, 1.0, 2
12.0, 77.0, 40.0, 100.0, 74.0, 85.0, 58.0, 55.0, 100.0, 40.0, 94.0, 14.0, 49.0, 2.0, 0.0, 0.0, 3
46.0, 78.0, 79.0, 100.0, 100.0, 77.0, 68.0, 51.0, 28.0, 35.0, 0.0, 16.0, 43.0, 6.0, 89.0, 0.0, 2
45.0, 90.0, 13.0, 52.0, 88.0, 46.0, 74.0, 5.0, 0.0, 0.0, 4.0, 43.0, 26.0, 90.0, 100.0, 100.0, 5
44.0, 100.0, 28.0, 82.0, 0.0, 52.0, 40.0, 32.0, 100.0, 33.0, 91.0, 65.0, 80.0, 33.0, 77.0, 0.0, 4
15.0, 76.0, 35.0, 99.0, 88.0, 100.0, 100.0, 94.0, 71.0, 72.0, 42.0, 49.0, 17.0, 25.0, 0.0, 0.0, 7
0.0, 71.0, 20.0, 92.0, 69.0, 100.0, 69.0, 77.0, 71.0, 54.0, 100.0, 34.0, 82.0, 12.0, 35.0, 0.0, 3
69.0, 84.0, 67.0, 100.0, 5.0, 72.0, 73.0, 61.0, 100.0, 96.0, 92.0, 48.0, 63.0, 2.0, 0.0, 0.0, 9
15.0, 100.0, 1.0, 82.0, 0.0, 63.0, 18.0, 47.0, 45.0, 37.0, 75.0, 31.0, 99.0, 18.0, 100.0, 0.0, 4
100.0, 100.0, 49.0, 85.0, 16.0, 57.0, 0.0, 28.0, 23.0, 0.0, 89.0, 5.0, 94.0, 31.0, 27.0, 26.0, 6
59.0, 65.0, 100.0, 98.0, 31.0, 100.0, 10.0, 64.0, 83.0, 67.0, 85.0, 52.0, 60.0, 13.0, 0.0, 0.0, 9
86.0, 100.0, 39.0, 77.0, 4.0, 51.0, 0.0, 25.0, 29.0, 0.0, 100.0, 11.0, 89.0, 36.0, 18.0, 51.0, 6
49.0, 76.0, 63.0, 100.0, 67.0, 77.0, 34.0, 53.0, 0.0, 29.0, 8.0, 13.0, 53.0, 1.0, 100.0, 0.0, 2
72.0, 100.0, 48.0, 88.0, 0.0, 69.0, 17.0, 57.0, 77.0, 46.0, 100.0, 44.0, 63.0, 23.0, 32.0, 0.0, 4
5.0, 90.0, 55.0, 100.0, 78.0, 84.0, 31.0, 65.0, 71.0, 51.0, 100.0, 23.0, 52.0, 5.0, 0.0, 0.0, 3
26.0, 100.0, 0.0, 70.0, 44.0, 54.0, 100.0, 53.0, 77.0, 78.0, 46.0, 69.0, 36.0, 34.0, 28.0, 0.0, 4
0.0, 94.0, 63.0, 100.0, 100.0, 96.0, 81.0, 49.0, 82.0, 0.0, 44.0, 14.0, 11.0, 44.0, 89.0, 47.0, 7
61.0, 100.0, 32.0, 70.0, 0.0, 41.0, 18.0, 28.0, 77.0, 29.0, 100.0, 49.0, 95.0, 34.0, 92.0, 0.0, 4
